platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter
YouTube,i38hpvPp62I,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,What 100 college essays taught me about who gets rejected…,2025-03-23,275723,20883,289,PT6M11S,https://youtube.com/watch?v=i38hpvPp62I,common app essay that got me accepted,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,What 100 college essays taught me about who gets rejected...,490333,0.07573905695208596,0.0010481534003329428,False,60,10,False,False,0.016666666666666666,Mid,3,1,2025Q1
YouTube,XZiw8btKCLA,Shafali Jain ,UCj-zvlRXgD87ft3ref054aA,NITI AAYOG INTERNSHIP - Check description #government #internship #student #college #growth #job,2024-07-08,274825,7981,69,PT32S,https://youtube.com/watch?v=XZiw8btKCLA,volunteer opportunities for college apps,,"Apply for the Highly Reputed NITI Aayog Internship Scheme 🙌🏻

INTERNSHIP DETAILS: 

🔗 Link: https://workforindia.niti.gov.in/intern/InternshipEntry/homepage.aspx
⏰ Applications are open from the 1st t",5570,NITI AAYOG INTERNSHIP - Check description #government #internship #student #college #growth #job,356015,0.029040298371691076,0.0002510688620030929,False,96,12,False,False,0.20833333333333334,Micro,7,3,2024Q3
YouTube,Zl9m2lwx1sI,Last moment tuitions,UCGFNZxMqKLsqWERX_N2f08Q,Step by Step Process of College Placement 2024 ✅ 🔥 | Job Kaise Lagti hai ?,2024-04-09,247425,12430,645,PT10M14S,https://youtube.com/watch?v=Zl9m2lwx1sI,how to get into college 2024,what is the campus placement process|engineering campus placement process 2024|college on campus placement|placement process 2024|placement process of college in 2024,"Crack your Aptitude in First Attempt with LMT  Aptitude  Course : https://classplusapp.com/w/wlp/cjzgt/aptitude-for-placements

Take the Complete Interview Preparation Course for Placements : https://",1290000,Step by Step Process of College Placement 2024 ✅ 🔥 | Job Kaise Lagti hai ?,384625,0.050237445690613315,0.002606850560775993,False,74,16,True,False,0.10810810810810811,Mega,4,2,2024Q2
YouTube,5E9SbFxInSc,Aman Dhattarwal,UCmXZxX_qexEZxhb5_vQKPCw,7 College Mistakes that you should avoid - by @AmanDhattarwal,2023-10-03,243355,14235,272,PT14M29S,https://youtube.com/watch?v=5E9SbFxInSc,college application mistakes to avoid,cbse,"Kota's Best Teachers Now on Apni Kaksha App🔥 :https://play.google.com/store/apps/details?id=com.apni.kaksha

Instagram ❤️:https://www.instagram.com/amandhattarwal/
Facebook Page: https://www.facebook.",4410000,7 College Mistakes that you should avoid - by @AmanDhattarwal,391145,0.058494791559655646,0.0011177086971707998,False,61,10,False,False,0.06557377049180328,Mega,10,4,2023Q4
YouTube,0kn5p9zIIek,Tom's Study Tips,UCQhjfWLehfL9L9ZUCrHgPow,If UPenn were honest #collegestudytips #collegeadmissions #ivyleague,2024-01-09,238055,8640,77,PT48S,https://youtube.com/watch?v=0kn5p9zIIek,college admissions process explained,,,24100,If UPenn were honest #collegestudytips #collegeadmissions #ivyleague,325995,0.03629413370859675,0.00032345466383818867,False,68,7,False,False,0.04411764705882353,Mid,1,1,2024Q1
YouTube,eetPPF_WHJw,jina,UCuPwpZzR84bBa0_YJIoeE0Q,"STATS + EXTRACURRICULARS that got me into harvard + mit + more ! | gpa, sat score, interviews, etc",2024-05-04,237730,7994,549,PT14M56S,https://youtube.com/watch?v=eetPPF_WHJw,best extracurriculars for college,college|college decisions,"welcome to my stats + ecs video !

I'm so sorry that this video took so long :( it took so long that my hair is still long in the video even though I cut my hair four months ago ._.

if you have any q",6270,"STATS + EXTRACURRICULARS that got me into harvard + mit + more ! | gpa, sat score, interviews, etc",328650,0.03362638287132461,0.002309342531443234,False,98,19,False,True,0.21428571428571427,Micro,5,2,2024Q2
YouTube,NNhNECLhB00,Athena Education,UCfANEYz13Ey2vE_ziHVHBXQ,MUN won&#39;t get you into a top college | #collegecounseling #collegeadmissions #modelunitednations,2023-07-21,236408,1905,29,PT7S,https://youtube.com/watch?v=NNhNECLhB00,best extracurriculars for college,Athena Education|Admission consulting|Career counselling|US|UK,"Did you know that all extracurriculars are not created equal? :lower_left_fountain_pen::art::performing_arts::martial_arts_uniform::robot_face:  When starting to select your activities, you must remem",63100,MUN won&#39;t get you into a top college | #collegecounseling #collegeadmissions #modelunitednations,256038,0.008058102940678826,0.0001226692836113837,False,100,12,False,False,0.03,Mid,7,3,2023Q3
YouTube,ao2OCcdjstU,Travel With Sannan Bin Mansoor ,UCA2t5CaRk23kBwYeUjGYU5g,Itlay University of Bologna Scholarship Application 2026-27  itlay Study Guide #universityofbologna,2025-10-02,232028,758,123,PT3S,https://youtube.com/watch?v=ao2OCcdjstU,college application timeline guide,Itlay study visa|Italy university of balgona|Itlay Appointment Updates,"🇮🇹 University of Bologna Scholarship 2026 in #Italy (Fully Funded)

👉 Apply now Link
Officials website: https://www.unibo.it/en/study/study-grants-and-subsidies/international-talents-unibo-scholarship",7810,Itlay University of Bologna Scholarship Application 2026-27 itlay Study Guide #universityofbologna,242068,0.0032668471046597824,0.0005301084351888565,False,98,11,False,False,0.07142857142857142,Micro,10,4,2025Q4
YouTube,JiVC4syLUhU,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,How to Choose the BEST College For You,2023-09-11,228991,12615,68,PT45S,https://youtube.com/watch?v=JiVC4syLUhU,how to choose colleges to apply to,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,How to Choose the BEST College For You,356501,0.05508950133411357,0.0002969549021577267,False,38,8,False,False,0.23684210526315788,Macro,9,3,2023Q3
YouTube,VCjYfdSpstY,Kadyn,UCFQU-HCwrnoSov3V6SOMNYA,"COLLEGE DECISION REACTIONS 2024!!! (5 ivies, 1 safety and more)",2024-05-16,228363,6883,312,PT24M30S,https://youtube.com/watch?v=VCjYfdSpstY,how to get into college 2024,,"Hey everyone, my name is Kadyn and welcome to my college decision reaction video for the 2023-24 school year! I applied to 13 schools over the year both early action and regular decision, NO early dec",2330,"COLLEGE DECISION REACTIONS 2024!!! (5 ivies, 1 safety and more)",303433,0.030140609468258868,0.0013662458454303018,False,63,10,False,True,0.38095238095238093,Micro,5,2,2024Q2
YouTube,2meKwMIWGlw,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,Watch THIS Before Starting Your Common App Essay,2024-07-17,226748,7347,454,PT6M29S,https://youtube.com/watch?v=2meKwMIWGlw,common app essay that got me accepted,college applications|common app essay|common app|college application essay|college application tips,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=college-essay-masterclass&utm_content=watch-this-b,65100,Watch THIS Before Starting Your Common App Essay,309298,0.03240160883447704,0.0020022227318432797,False,48,8,False,False,0.22916666666666666,Mid,7,3,2024Q3
YouTube,gZZ3hnqJFZc,Anezka,UC17xNNMUTkGg25UwstIsPOQ,"a realistic day as an EXCHANGE STUDENT / USA VLOG american high school, basketball game, fitness,...",2023-03-21,223871,4796,192,PT8M31S,https://youtube.com/watch?v=gZZ3hnqJFZc,summer programs for high school students,usa|exchange student|exchange year|us|american highschool,"hi everyone! 

Welcome to my realistic day as an exchange student in the US video. In this vlog you will see my casual day in american high school and how it works there. However this day was kinda sp",4770,"a realistic day as an EXCHANGE STUDENT / USA VLOG american high school, basketball game, fitness,...",275671,0.021423051668148174,0.0008576367640292848,False,100,16,False,False,0.22,Micro,3,1,2023Q1
YouTube,OZ35etO4SD0,Max Yoko,UCc6RN6wpBR3AF0rBwsB5G7g,How to Apply to a German University (The Beginners Guide),2023-12-23,220842,8041,320,PT11M13S,https://youtube.com/watch?v=OZ35etO4SD0,college application timeline guide,max yoko|studying in Germany|German university|german university admission requirements|how to apply to German university,"In this video, I'm going to talk about how you can apply to a University in Germany, get accepted, and successfully study in Germany. The admission process and requirements are oftentimes not so clear",278000,How to Apply to a German University (The Beginners Guide),307652,0.036410646525570314,0.0014489997373687976,False,57,10,False,False,0.12280701754385964,Macro,12,4,2023Q4
YouTube,TD04QAAGYyM,amyypan,UC634WoFgPzT2DD_C1Z7Bd6A,the video introduction that got me into brown! | admitted class of 2029,2024-12-14,220039,11048,221,PT2M1S,https://youtube.com/watch?v=TD04QAAGYyM,common app essay that got me accepted,,,3340,the video introduction that got me into brown! | admitted class of 2029,334939,0.05020928108199001,0.0010043674075959261,False,71,13,False,True,0.0,Micro,12,4,2024Q4
YouTube,AUA1YyQkKAY,ESPN College Football,UCzRWWsFjqHk1an4OnVPsl9g,Colorado Buffaloes HIGHLIGHTS from the 2024-25 CFB season 🎥 | ESPN College Football,2025-07-08,219289,1936,157,PT41M15S,https://youtube.com/watch?v=AUA1YyQkKAY,how to get into college 2024,,"Check out this highlight reel from the Colorado Buffaloes' 2024-25 college football season. 

✔️Subscribe to ESPN+ http://espnplus.com/youtube
✔️ Get the ESPN App: http://www.espn.com/espn/apps/espn
✔",1330000,Colorado Buffaloes HIGHLIGHTS from the 2024-25 CFB season 🎥 | ESPN College Football,241789,0.008828532210918012,0.0007159501844597768,False,83,13,False,False,0.25301204819277107,Mega,7,3,2025Q3
YouTube,k4_Sp2SUkuE,NCAA Championships,UCYbbpwosQ0a2d3ygPpruJ1w,Oklahoma vs. Florida: 2024 Women&#39;s College World Series (June 4) | FULL REPLAY,2024-06-07,217767,808,13,PT2H32M7S,https://youtube.com/watch?v=k4_Sp2SUkuE,how to get into college 2024,ncaa|ncaa sports|college sports|softball|ncaa softball,"Oklahoma defeated Florida 6-5 to advance to its seventh WCWS finals in eight seasons after a walk-off home run by Jayda Coleman in the 8th inning. Watch the full game replay here. 

Subscribe to the N",560000,Oklahoma vs. Florida: 2024 Women&#39;s College World Series (June 4) | FULL REPLAY,226107,0.003710387707963098,5.969683193504985e-05,False,82,13,False,False,0.2073170731707317,Macro,6,2,2024Q2
YouTube,QdNp547cadg,Shweta Arora,UChUvKQ5WX6YQlP3dYh-bgCQ,Cut-offs of MBA Colleges ➤ Check Which B-School Can You Get?,2023-11-30,217019,5847,505,PT8M19S,https://youtube.com/watch?v=QdNp547cadg,how to choose colleges to apply to,which mba college can you get|cat 2023 marks|cat 2023 score|admission in mba colleges|best mba college 2023,"📕 Get the Formula Book: https://rb.gy/7744vn ✅ Access my GDPI (MBA interview) prep course: shwetaarora.in 

Do you want to do an MBA but are confused about which MBA College can you get? In this video",1050000,Cut-offs of MBA Colleges ➤ Check Which B-School Can You Get?,285589,0.026942341453974075,0.002326985194844691,False,60,11,True,False,0.2,Mega,11,4,2023Q4
YouTube,NAXLyT2h19U,Wheels,UCi-INxdmFSrTrT95xU0sBpg,#6 Florida vs #5 LSU (THINGS GOT HEATED!) | Game 3 | 2024 College Baseball Highlights,2024-03-24,216778,1893,210,PT11M10S,https://youtube.com/watch?v=NAXLyT2h19U,how to get into college 2024,wheels|college baseball|college softball|baseball|softball,"Florida Baseball and LSU Baseball played the rubber match of their 3 game series in the 2024 College Baseball Season.

Covering sports in a unique way since 2018. 

If you’re looking for high quality ",845000,#6 Florida vs #5 LSU (THINGS GOT HEATED!) | Game 3 | 2024 College Baseball Highlights,239908,0.008732435948297337,0.0009687329895100057,False,85,16,False,True,0.27058823529411763,Macro,3,1,2024Q1
YouTube,ujSW1fsMnQk,CATKing,UC4eEFUtZeW6iOqH8e9e0CyQ,Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation,2024-07-18,214950,10660,73,PT1M,https://youtube.com/watch?v=ujSW1fsMnQk,best extracurriculars for college,best cat preparation|cat entrance exam preparation|cat entrance exam|cat 2024 preparation strategy|cat exam preparation,"Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation

CATKing Courses - https://courses.catking.in/courses/cat-intensive (Call - 8999118999)
Best Profile ",571000,Do Extracurricular Activities Build Your MBA Profile? | MBA Profile Building Tip | MBA Preparation,323010,0.04959292858804373,0.00033961386368923006,False,98,15,True,False,0.19387755102040816,Macro,7,3,2024Q3
YouTube,5Z3TChTheho,College Dost Tamil,UCuqS082E-6c7U1jmM-NaG6g,TNEA Engineering College Fees 2025 | Complete Fee Structure Breakdown &amp; Admission Guide,2025-06-05,206648,4002,22,PT35S,https://youtube.com/watch?v=5Z3TChTheho,college application timeline guide,TNEA 2025 engineering fees|Tamil Nadu engineering college fees|TNEA fee structure 2025|engineering college fee breakdown|TNEA counselling fees,"Looking to understand the TNEA engineering college fees for 2025? This video explains the complete fee structure, including tuition fees, hostel fees, and other charges across the top TNEA engineering",45500,TNEA Engineering College Fees 2025 | Complete Fee Structure Breakdown &amp; Admission Guide,247108,0.019366265340095234,0.00010646122875614572,False,91,13,False,False,0.14285714285714285,Mid,6,2,2025Q2
YouTube,Vgr3w2PuliI,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“How do I write a personal statement that will get me into my dream college?”📝 (Ep. 5),2025-09-01,205519,10068,58,PT1M37S,https://youtube.com/watch?v=Vgr3w2PuliI,common app essay that got me accepted,,,714000,“How do I write a personal statement that will get me into my dream college?”📝 (Ep. 5),307359,0.04898817140994263,0.0002822123501963322,False,86,17,True,False,0.03488372093023256,Macro,9,3,2025Q3
YouTube,rq-xdT8jBPM,Victoria Cabral ,UC9n7xcbunqOVHCOlD59zRNg,"FRESHMAN COLLEGE DORM SHOPPING 2024 | TARGET, HOME GOODS | VICTORIA CABRAL",2024-08-28,197612,3314,98,PT19M59S,https://youtube.com/watch?v=rq-xdT8jBPM,how to get into college 2024,,"hey guys!! I hope y'all enjoyed this video! lmk some video ideas you guys would like to see next! subscribe and lets get to 1,000 subs!💛
*
*
FOLLOW MY SOCIALS:
instagram- @victoriaecabral
pinterest- @",5470,"FRESHMAN COLLEGE DORM SHOPPING 2024 | TARGET, HOME GOODS | VICTORIA CABRAL",232712,0.016770236625306155,0.0004959213003258912,False,74,12,False,False,0.7567567567567568,Micro,8,3,2024Q3
YouTube,t9DKlu5nbXA,millie liao,UCP1ethGXE7MD8B9MuVJ35ew,how i *actually* got into yale: viewing my yale admissions file.,2024-06-13,192848,7091,180,PT12M42S,https://youtube.com/watch?v=t9DKlu5nbXA,common app essay that got me accepted,,"i viewed my admissions file, and it was NOT what i expected...

use this link to try acely: https://acely.ai/?rtc=MILLIE10&utm_source=youtube&utm_medium=influencer&utm_campaign=MILLIE
code for $10 off",437000,how i *actually* got into yale: viewing my yale admissions file.,267358,0.036769891313365964,0.0009333775823446445,False,64,11,False,False,0.0,Macro,6,2,2024Q2
YouTube,6QT28g5OujA,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,How To Fill Out the Common App Activities Section (the RIGHT Way),2023-07-30,187720,5953,173,PT10M9S,https://youtube.com/watch?v=6QT28g5OujA,best extracurriculars for college,Jeffrey yu|zhened|college applications|common app essay|common app,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=general-college-guidance&utm_content=how-to-fill-o,65100,How To Fill Out the Common App Activities Section (the RIGHT Way),250710,0.0317121244406563,0.0009215853398678883,False,65,12,False,False,0.2153846153846154,Mid,7,3,2023Q3
YouTube,Chwl9ot6h-c,Melina Kim,UCG87YG1V412ZqJCkEVpOxHw,College Rankings: 5 Tiers of Colleges in the United States,2023-02-12,185953,1090,264,PT3M26S,https://youtube.com/watch?v=Chwl9ot6h-c,how to choose colleges to apply to,college|unitedstates|ivyleague|university|collegeadmissions,"🎬 Watch Next
Habits of 4.0 Harvard Students | How I Got Straight A's | Study Tips:
https://youtu.be/jHagXDLMaQQ
How I got into Columbia, UPenn, Cornell + more! My Stats, ECs & Advice:
https://youtu.be",33300,College Rankings: 5 Tiers of Colleges in the United States,202133,0.005861696235070152,0.0014197135835399268,False,58,10,False,False,0.10344827586206896,Mid,2,1,2023Q1
