platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean
YouTube,lCIWU-GEIdE,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do",2025-06-14,3607,108,6,PT8M34S,https://youtube.com/watch?v=lCIWU-GEIdE,I got into Harvard here's how,2025 law school admissions|2025 lsat|lsat unplugged|steve schwartz lsat,"📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://bit.ly/easylsat

📞 FREE Strategy Call: Unlock your custom LSAT game plan today! Spots are limited → https://www.",30800,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do"
YouTube,BUzhOObtANM,"Michael Minh Le, MD",UCLef5HUgY8QWDe9ZxFEklDw,Do Medical Schools Care About Volunteer Hours?,2024-09-17,3522,74,5,PT8M9S,https://youtube.com/watch?v=BUzhOObtANM,volunteer opportunities for college apps,#premed|#doctor|medical school|med school|medical student,"💌  Here are our best, always free, premed resources: https://bit.ly/3ZpU0G3

In this video, we answer the question: Do medical schools really care about volunteer hours? We'll dive into the importance",13500,Do Medical Schools Care About Volunteer Hours?
YouTube,B_7qRnSLfLw,Yash Mittra - YMGrad,UCUeocvBLLnLEcd9ibFH18dw,I went to Harvard and here&#39;s what I learned,2025-11-05,2368,70,8,PT4M31S,https://youtube.com/watch?v=B_7qRnSLfLw,I got into Harvard here's how,LOR|MS in USA|BS in USA|Bachelors in US|Bachelors in USA,"Ever wondered how students get into Harvard University and pay absolutely nothing for tuition, housing, or even living costs?

Need complete help with your U.S. admissions or visa process? Chat with m",383000,I went to Harvard and here&#39;s what I learned
YouTube,FdCa-E3hFt8,mbaMission,UCpA2K5bQWmLVQ3xcw-HCyqA,How to Answer the MIT Sloan Video Question,2025-02-16,2189,25,0,PT1M18S,https://youtube.com/watch?v=FdCa-E3hFt8,college admissions consultant review,business school|MBA application tips|MBA|business school admissions|business school application,"If you apply to MIT Sloan, you will be required to submit responses to two video questions as part of the application process. The prompt for the first question will be provided in advance, and you wi",14900,How to Answer the MIT Sloan Video Question
YouTube,2LYgPnvTlEI,Get Schooled,UCCOZ90Rytxq6hlQSJtbrMSA,Online Volunteer Opportunities for Students 🚨,2024-01-24,2066,45,3,PT2M2S,https://youtube.com/watch?v=2LYgPnvTlEI,volunteer opportunities for college apps,Volunteer Opportunities|online volunteering|volunteer at home|volunteer online|get schooled,"Volunteering is a great way to unlock new opportunities! Check out our online volunteer opportunities for students and make a meaningful impact in your community. Boost your resume, strengthen your co",7570,Online Volunteer Opportunities for Students 🚨
YouTube,gZWW8hlye-w,Status Check with Spivey,UCA_Rbmm6gSV09dUwrnlBjyQ,The Hidden Secret to Law School Admissions,2025-06-05,2036,41,2,PT1M54S,https://youtube.com/watch?v=gZWW8hlye-w,college admissions consultant review,,Spivey Consulting Founder & CEO and former Vanderbilt and WashU Law admissions officer Mike Spivey the hidden factor that unites almost all applicants who punch way above their numbers in the law scho,7740,The Hidden Secret to Law School Admissions
YouTube,5T09nfrfu_Q,Dream Weave Stories,UCjLNMdYlssL8qRGSuTAa-dA,She Was Rejected by Every College – Then She Built,2025-05-17,1937,22,0,PT51S,https://youtube.com/watch?v=5T09nfrfu_Q,rejected from every college what I learned,inspirational story|never give up|emotional story|short animated story|from rejection to success,"🌟 Welcome to Dream Weave Stories 🌟
She applied to every college but faced rejection after rejection. Broken but not defeated she started teaching kids in her tiny room. What began as a simple act of k",8680,She Was Rejected by Every College – Then She Built
YouTube,Yg7ct44mnvg,KJ Hardrict,UCXtrSd1_y6eeFgHLeZaGutQ,"Here are the essays that got me into Harvard, MIT, and Stanford",2024-02-26,1794,59,0,PT43S,https://youtube.com/watch?v=Yg7ct44mnvg,I got into Harvard here's how,,"Gain access to all 26 college supplemental essays that got me into top universities like Harvard, MIT, Princeton, and Stanford. 

Head over to http://www.aspirementors.tech/ebooks to receive 25% off A",115000,"Here are the essays that got me into Harvard, MIT, and Stanford"
YouTube,hXmxtAyh9Hs,Heritage Education Consultants Pvt Ltd,UCECTmFer6BLuPv9SCpLOUtA,Dr Talha shared his Mbbs Scholarship #admission reviews about our company - #MBBS #SCHOLARSHIPS,2023-09-17,1768,43,7,PT17S,https://youtube.com/watch?v=hXmxtAyh9Hs,college admissions consultant review,mbbs scholarships|mbbs scholarship|scholarships|mbbs scholarship for pakistani students|mbbs,"Our student M Talha from Sahiwal, Pakistan appleid for #Bachelors  #degree #MBBS on  #Scholarship in #china  for #September 2017 intake and have secured his admission. His scholarship covers complete ",682,Dr Talha shared his Mbbs Scholarship #admission reviews about our company - #MBBS #SCHOLARSHIPS
YouTube,zlYO-385rNA,Vanguard College Prep,UCrmhDVnqoHlAdAXTh88qTXw,This is how many volunteer hours you really need.,2023-10-20,1657,20,3,PT32S,https://youtube.com/watch?v=zlYO-385rNA,volunteer opportunities for college apps,colege|aplication|essay|writing|college,"Subscribe for more videos on test prep, college applications, and essay writing.

For more info on our services, check out https://vanguardcp.com/ or fill out our interest form at https://vanguardcp.c",169,This is how many volunteer hours you really need.
YouTube,_W5kWVWbigg,Tiger Sisters,UCuNKFuZorp13-gyE66QFLRw,I Got Into Harvard and Stanford. Here’s the Playbook.,2026-03-10,1541,50,1,PT51S,https://youtube.com/watch?v=_W5kWVWbigg,I got into Harvard here's how,,,146000,I Got Into Harvard and Stanford. Here’s the Playbook.
YouTube,Exu2yBNrUHU,StandOutSearch,UCQMut6e7MAfw2EY9FAiQLzw,Websites You Will Need to Build Your High School Resume #highschool #collegeadmissions,2026-01-21,1486,42,0,PT39S,https://youtube.com/watch?v=Exu2yBNrUHU,how to build college resume high school,,,261,Websites You Will Need to Build Your High School Resume #highschool #collegeadmissions
YouTube,Nrq9pTCQPhU,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,Elite colleges are NOT impressed by thousands of volunteer hours,2023-05-02,1480,30,0,PT36S,https://youtube.com/watch?v=Nrq9pTCQPhU,volunteer opportunities for college apps,,"Elite colleges are NOT impressed by thousands of volunteer hours. Instead focus on doing things that are high impact. You want to help one person a lot, or a lot of people a little bit. But it better ",8870,Elite colleges are NOT impressed by thousands of volunteer hours
YouTube,rKsML0wIgAk,Ask Dr. Hoffman,UCKPxmDKIwzm-4sP-CaJMxoQ,Should You Hire a College Admissions Consultant?,2026-02-21,1344,28,1,PT14M12S,https://youtube.com/watch?v=rKsML0wIgAk,college admissions consultant review,Counseling for college admissions|college admissions consultant|independent college counselor|college admissions course for parents|selective college admissions help,"Do you need counseling for college admissions? Should you hire a college admissions consultant? In this video, I explain when families might benefit from support and provide a full overview of my serv",3870,Should You Hire a College Admissions Consultant?
YouTube,ePaoaDFfjVo,신박 김선생 [미국 대학 입시의 모든것],UCvAG5JHhGScP-Mlt0qq09Yw,Using Volunteer Experience in College Applications,2025-10-15,1316,15,1,PT1M30S,https://youtube.com/watch?v=ePaoaDFfjVo,volunteer opportunities for college apps,미국대학|SAT|에세이|장학금|Scholarship,"📺 College Admissions Portfolio | 합격생 포트폴리오 공개
https://youtu.be/9UHrkGhyGgM",2360,Using Volunteer Experience in College Applications
YouTube,vmo0Sy6l_p4,Solomon Admissions Consulting,UC7XHzRS394_wUivW39kAuDg,Solomon Admissions Consulting Review - Avery,2024-06-17,1299,4,0,PT2M45S,https://youtube.com/watch?v=vmo0Sy6l_p4,college admissions consultant review,,"In this testimonial, Avery shares her positive experience with Solomon Admissions Consulting. As a recent graduate of Granite Bay High School, Avery discusses how Solomon Admissions helped her navigat",6760,Solomon Admissions Consulting Review - Avery
YouTube,5kUGwDNwqIg,StandOutSearch,UCQMut6e7MAfw2EY9FAiQLzw,How (Not) to Get Rejected From Every College #collegeadmissions #highschool,2025-11-29,1257,47,3,PT36S,https://youtube.com/watch?v=5kUGwDNwqIg,rejected from every college what I learned,,,261,How (Not) to Get Rejected From Every College #collegeadmissions #highschool
YouTube,LHgILdBDQak,Medical School HQ,UCJlELUnbG72fzxcHEWZqiHQ,"🤔 Volunteering, work experience, or shadowing—which matters more?🩺 #premedadvice  #premedtips",2025-01-30,1113,40,3,PT1M53S,https://youtube.com/watch?v=LHgILdBDQak,volunteer opportunities for college apps,,"During Premed Office Hours, Dr. Gray breaks down the real difference between these experiences and how they impact your med school application! 📋✨
📍 Key Insights from Dr. Gray:
🔍 Shadowing: Passive ob",70900,"🤔 Volunteering, work experience, or shadowing—which matters more?🩺 #premedadvice #premedtips"
YouTube,4NtBoQd0kvU,Rhea Ratra ,UClrs-YOyK9N6tRSR0KhYsWA,Volunteering is not Profile Building,2026-03-06,1043,11,0,PT1M4S,https://youtube.com/watch?v=4NtBoQd0kvU,volunteer opportunities for college apps,,"Comment 'LIST' now!

Indian parents, I need to say this. Volunteering is not profile building.

Your child signed up for three NGOs, collected certificates, and can't remember what any of them do. Adm",1010,Volunteering is not Profile Building
YouTube,500Ti2yl2Xc,Just A Cup,UCtcfOwJrFwH42zUv3WeskaA,Harvard at 18?! Here’s What No One Told Me,2025-07-23,1035,0,0,PT19S,https://youtube.com/watch?v=500Ti2yl2Xc,I got into Harvard here's how,Harvard student story|college at 18|Ivy League success|Harvard journey|student motivation,Harvard at 18?! Here’s What No One Told Me || An 18-year-old gets into Harvard — and what follows is beyond anything they expected. This short shares a glimpse into how the world’s most prestigious un,1550,Harvard at 18?! Here’s What No One Told Me
YouTube,rIMFCZGJiFQ,Get Into a Top College,UCt5ppaRsM8sF3E1EHnjaR8w,Harvard Grad Solved Every ACT Math Question Since 1996 (Here&#39;s What He Learned),2025-12-04,934,9,0,PT32S,https://youtube.com/watch?v=rIMFCZGJiFQ,I got into Harvard here's how,,"Harvard alum solved every ACT math question since 1996 💀 500 pages of pure grind⁣
⁣
ACT math coach breaks down why repetition beats everything else⁣
⁣
#ACTprep #ACTmath #collegeadmissions #testprep #h",34,Harvard Grad Solved Every ACT Math Question Since 1996 (Here&#39;s What He Learned)
YouTube,tUA4AZe8rlM,Siddhant BR01 ,UCUW0NL4EryTB6ikBiSrwyFw,How to Build a Strong Resume in High School That #StudentResume,2026-03-08,895,0,0,PT1M9S,https://youtube.com/watch?v=tUA4AZe8rlM,how to build college resume high school,high school resume|resume tips for students|build a resume in high school|college application resume|scholarship resume tips,"Are you a high school student wondering how to make your resume stand out? In this video, we break down exactly how to build a strong high school resume that grabs attention from colleges, scholarship",460,How to Build a Strong Resume in High School That #StudentResume
YouTube,auFa3GxX9V4,KJ Hardrict,UCXtrSd1_y6eeFgHLeZaGutQ,🚨Here’s how mentorship got me into MIT and Harvard… Let me help you unlock your potential,2023-11-30,891,60,28,PT56S,https://youtube.com/watch?v=auFa3GxX9V4,I got into Harvard here's how,Career success|College admissions|Engineering|Harvard|MIT,"Here’s how mentorship got me into MIT, Harvard, Stanford, and beyond… Watch until the end to see how I can help mentor you or a loved one to unlock your true potential. We help individuals craft and r",115000,🚨Here’s how mentorship got me into MIT and Harvard... Let me help you unlock your potential
YouTube,C2PqUDlHHQk,Command Education,UCzl1G3ty_y0bj3lmUEERl8Q,How to pick a heartwarming volunteer opportunity that also impressive the Ivy League Colleges!,2024-04-28,859,14,4,PT1M,https://youtube.com/watch?v=C2PqUDlHHQk,volunteer opportunities for college apps,,"giving back is so good for your personal development, your local community, and your college applications. Make sure you pick correctly! + stay tuned for pt. 2 #collegeadmissionsprocess #duke #tutorin",896,How to pick a heartwarming volunteer opportunity that also impressive the Ivy League Colleges!
YouTube,at1d-p_dcwI,Admission Unlocked,UCJG5JJJUy1m5BqC2Xh2nPjg,The Impact of Gap Year Experiences on College Readiness,2025-06-13,855,4,0,PT55S,https://youtube.com/watch?v=at1d-p_dcwI,volunteer opportunities for college apps,#Shorts,"Explore how enriching gap year experiences can significantly enhance college readiness and application success.

#GapYear #CollegePreparation #PersonalGrowth #HighSchoolGraduates #LifeExperiences #Tra",7,The Impact of Gap Year Experiences on College Readiness
YouTube,7ib9pFIkp-0,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-03-30,832,3,0,PT26S,https://youtube.com/watch?v=7ib9pFIkp-0,I got into Harvard here's how,,I got into Harvard. I scored 1580. Here’s how⬇️ I used Whiz to score 1500+ on the SAT in half as much time as my friends. Here’s why it worked so well👇 ⚡ AI study plan that adapts to your weak spots a,606,I got into Harvard
YouTube,WsWXNRXO_X0,College Depot,UCeyjzJCT_bpprAkrcM_pr5A,Find volunteer opportunities #college #collegeplanning #university #collegeprep,2023-05-11,823,13,1,PT6S,https://youtube.com/watch?v=WsWXNRXO_X0,volunteer opportunities for college apps,,,290,Find volunteer opportunities #college #collegeplanning #university #collegeprep
YouTube,qQ2SZBQ7M8o,Your Student Supporter,UCa-tKTY6N1DbBKocaWXsjtQ,NEVER get rejected from another job/internship after learning this. #tips #internship #college #life,2024-05-13,817,22,5,PT43S,https://youtube.com/watch?v=qQ2SZBQ7M8o,rejected from every college what I learned,,,1130,NEVER get rejected from another job/internship after learning this. #tips #internship #college #life
YouTube,0GfZd-vmLlU,Whiz,UCA3duc37MafLLa1VFaJlpPw,I aced the SAT and got into Harvard,2026-04-01,681,5,2,PT33S,https://youtube.com/watch?v=0GfZd-vmLlU,I got into Harvard here's how,,"I aced the SAT and got into Harvard. Here’s how⬇️

I used Whiz to score 1500+ on the SAT in half as much time as my friends. 

Here’s why it worked so well👇
⚡ AI study plan that adapts to your weak sp",606,I aced the SAT and got into Harvard
YouTube,TaBKIFlN39I,Whiz,UCA3duc37MafLLa1VFaJlpPw,"Yes, I got into Harvard",2026-02-25,673,3,0,PT33S,https://youtube.com/watch?v=TaBKIFlN39I,I got into Harvard here's how,,"Yes, I got into Harvard. Here’s how I did it⬇️

I scored near PERFECT on the SAT. This wasn’t the only reason I got in but it did prove that I was academically qualified. 

You need a 1500+ SAT score ",606,"Yes, I got into Harvard"
YouTube,PwJG56h6irA,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do (FULL BLUEPRINT)",2025-07-11,664,20,4,PT8M34S,https://youtube.com/watch?v=PwJG56h6irA,I got into Harvard here's how,lsat blog|lsac|best lsat book|lsat book|khan academy lsat,"🚀 Free LSAT Tutoring Lesson — 30 minutes, 1-on-1, zero cost. 👉 https://swiy.co/PwJG56h6irA

📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://swiy.co/PwJG56h6irA-",30800,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do (FULL BLUEPRINT)"
YouTube,b_gZQndZyBg,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-02-23,664,19,0,PT13S,https://youtube.com/watch?v=b_gZQndZyBg,I got into Harvard here's how,,"I got into Harvard. Here’s my secret👇

I also got into Yale, Princeton, WashU full ride, and BU full ride.

One reason why is because I scored 1590 on the SAT. My secret is that I used Whiz’s AI tutor",606,I got into Harvard
YouTube,C5Kx4837Jow,Crimson Education,UC_f7C43GUWhif5_yPsamdfA,Here&#39;s What REAL Crimson Students Do to Get into Harvard,2024-11-21,646,9,1,PT1M19S,https://youtube.com/watch?v=C5Kx4837Jow,I got into Harvard here's how,Crimson Education|Harvard University|MIT|Stanford|Yale,"🎓Want to go to a Top University? Talk to Crimson's Academic Advisors today: https://rb.gy/5z4n20

🌟 If you're ready to turn your college dreams into reality, visit Crimson Education➔ www.crimsoneducat",229000,Here&#39;s What REAL Crimson Students Do to Get into Harvard
YouTube,6OlkH3KXjAc,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2026, Here’s Exactly What I’d Do (FULL BLUEPRINT)",2025-12-14,606,10,2,PT27M1S,https://youtube.com/watch?v=6OlkH3KXjAc,I got into Harvard here's how,lsat blog|lsac|best lsat book|lsat book|khan academy lsat,"🚀 Free LSAT Tutoring Lesson — 1-on-1, zero cost. 👉 https://swiy.co/6OlkH3KXjAc

📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://swiy.co/6OlkH3KXjAc-1

🔔 Subscri",30800,"If I Wanted to Get Into Harvard Law in 2026, Here’s Exactly What I’d Do (FULL BLUEPRINT)"
YouTube,ceuvsGj4YJU,Examplit,UCqy3miabsl-9i-BLxUUBbEw,She Got Waitlisted by Harvard &amp; Stanford—Here’s What Happened Next!,2025-02-09,599,6,0,PT47S,https://youtube.com/watch?v=ceuvsGj4YJU,I got into Harvard here's how,college admissions|university applications|Ivy League admissions|Common App tips|college application help,"Wondering what universities accept a 1430 SAT and a 38 IB score? This student got into Princeton, Columbia, Brown, Georgetown, and Tufts—plus waitlists from Harvard, Yale, and Cornell! 🚀

But grades a",511,She Got Waitlisted by Harvard &amp; Stanford—Here’s What Happened Next!
YouTube,6xr5TMFBe-g,Prep Expert,UCC7F_3MMCQKSp7QvD-C9xbw,Their SAT Scores Got Them Into Harvard—Here’s What They Were,2025-10-20,570,4,0,PT57S,https://youtube.com/watch?v=6xr5TMFBe-g,I got into Harvard here's how,,Their SAT Scores Got Them Into Harvard—Here’s What They Were,17200,Their SAT Scores Got Them Into Harvard—Here’s What They Were
YouTube,3mJpcrG1dNo,College Admissions Counselors - egelloC ,UCYakLdUEy3hca_xQnr772mQ,How to Create the Perfect High School Activity Resume | College Admission Secrets 2025,2024-07-31,513,5,0,PT56M34S,https://youtube.com/watch?v=3mJpcrG1dNo,how to build college resume high school,college|collegeadmission|collegeadmissionsecret|collegeadmissionssecrets|collegeadmissionsecrets,"📞 Book Your Free 15-Min College Admissions Assessment: 
https://start.egelloc.com/advisors-coachingcall

🚀 Welcome to College Admission Secrets! 🎓 Join us for an exciting webinar where Coach Tony and ",2870,How to Create the Perfect High School Activity Resume | College Admission Secrets 2025
YouTube,9u_RxmAthZg,UNSAUCED,UCIquA14XQJ5yYBLeBr-e67Q,I Spent A DAY At Harvard University And Here&#39;s What I Learned,2024-09-21,510,25,5,PT35M33S,https://youtube.com/watch?v=9u_RxmAthZg,I got into Harvard here's how,harvard university|harvard|day in the life|harvard day in the life|day in the life of a harvard student,Experience a day at Harvard University like never before! Join me on this exciting Harvard University campus tour as I explore one of the most prestigious institutions in the world. From the iconic Ha,387,I Spent A DAY At Harvard University And Here&#39;s What I Learned
YouTube,IX6oQIpR0A0,Learn IT Free: Careers & Tech with Vi-2s-Dk,UCUqY7E3BYnQiv8LCUPn8nMw,"Harvard, Google &amp; IBM Certificates… for FREE? Yes. Here’s How.",2026-02-18,500,9,1,PT5M18S,https://youtube.com/watch?v=IX6oQIpR0A0,I got into Harvard here's how,Free Tech Certifications 2026|Google Professional Certificates Free|Harvard CS50|How to get into tech with no money|IBM Data Science Free,"In this video, we break down the 2,000+ free professional‑grade certificates available right now from world‑class institutions — including Harvard, Google, IBM, Microsoft, Cisco, and more. 

The ""it’s",929,"Harvard, Google &amp; IBM Certificates... for FREE? Yes. Here’s How."
YouTube,sOcz7J0oZOY,Global Creed,UCtXU2Bgi3rfTxK_PGlCDqVQ,How to get into Harvard in 2026 #harvard #ivey #m7 ,2025-05-24,354,31,11,PT6M13S,https://youtube.com/watch?v=sOcz7J0oZOY,I got into Harvard here's how,MBA|CAT COACHING|CAT CLASSESS|IIM|FMS,"Get free expert guidance from IIM and ISB alumni.
https://forms.gle/D518h2aZsH7sYGxv7




🧠 Want to get into Harvard in 2025? You’re not alone — but here’s how to actually STAND OUT and BEAT the odds.",2840,How to get into Harvard in 2026 #harvard #ivey #m7
YouTube,SQSIY0CPyzY,Command Education,UCzl1G3ty_y0bj3lmUEERl8Q,You need to QUIT debate club to GET INTO HARVARD UNIVERSITY! Here are 3 key reasons why!,2025-03-02,294,4,0,PT2M27S,https://youtube.com/watch?v=SQSIY0CPyzY,I got into Harvard here's how,,"🤯✅🏆🏫✨ Are you ready to quit debate
club and do something more unique and impressive to the Ivy League this year? Here are 3 reasons why you should be! #college #collegeprep #ivyleague #writingtips #ad",896,You need to QUIT debate club to GET INTO HARVARD UNIVERSITY! Here are 3 key reasons why!
YouTube,HC5un_yQvQ4,College Admissions Counselors - egelloC ,UCYakLdUEy3hca_xQnr772mQ,Identifying Volunteer Opportunities  #collegeapps,2025-01-26,252,1,0,PT21S,https://youtube.com/watch?v=HC5un_yQvQ4,volunteer opportunities for college apps,college|collegeadmission|collegeadmissionsecret|collegeadmissionssecrets|collegeadmissionsecrets,"Looking to volunteer? Start with local nonprofits, libraries, or community centers. Use websites like Volunteer Match and connect with organizations you’re passionate about!""
Hashtags: #Volunteering #",2870,Identifying Volunteer Opportunities #collegeapps
YouTube,kk3ubekalGQ,The College Explorer,UCO5JxtJdD0ZClwZFzAMacsw,How Do I Find Volunteer Opportunities Near Me? - The College Explorer,2025-05-12,197,2,0,PT3M6S,https://youtube.com/watch?v=kk3ubekalGQ,volunteer opportunities for college apps,College Applications|College Life|Community Engagement|Community Service|Giving Back,"How Do I Find Volunteer Opportunities Near Me? Are you ready to make a difference in your community? In this engaging video, we’ll guide you on how to find volunteer opportunities near you. Volunteeri",645,How Do I Find Volunteer Opportunities Near Me? - The College Explorer
YouTube,HfwD1SFovg8,College Story,UCm0cj960fi9aLjeHYV2rzrA,I Did Everything Right… And Still Got Rejected (What I Learned),2026-03-26,175,8,2,PT8M11S,https://youtube.com/watch?v=HfwD1SFovg8,rejected from every college what I learned,,"book a call here: https://calendar.app.google/1o94rLPcAiDpw2GT8
follow me on linkedin for more guides: https://www.linkedin.com/in/muti-ur-rehman-bab83b37a/


I got rejected from every school I actual",1230,I Did Everything Right... And Still Got Rejected (What I Learned)
YouTube,LRvSH_YL_wU,Asha Selvadurai,UCZO6WHrLwbKTjHpW6DytskA,Selecting and Writing About Volunteer Positions for University Applications,2024-01-21,172,8,5,PT17M22S,https://youtube.com/watch?v=LRvSH_YL_wU,volunteer opportunities for college apps,,"Unlocking Your Path to University Success! In this video, discover the secrets to selecting and writing about volunteer positions for your university applications. Whether you're a high school student",548,Selecting and Writing About Volunteer Positions for University Applications
YouTube,etGiLShUFoQ,The College Explorer,UCO5JxtJdD0ZClwZFzAMacsw,What Proof Is Needed For Volunteer Hours?,2025-12-07,132,1,0,PT3M3S,https://youtube.com/watch?v=etGiLShUFoQ,volunteer opportunities for college apps,college admissions volunteer|college prep|high school volunteer hours|how to prove volunteer hours|letter of volunteer service,Are you wondering what kind of documentation you'll need to verify your volunteer hours? This video breaks down the essential proof required to ensure your contributions are properly recognized and co,645,What Proof Is Needed For Volunteer Hours?
YouTube,_M3qgbMssqE,Global Creed X,UCafxPBn9ZkBQe7h_SIct1ig,How to get into Harvard in 2025,2025-05-23,128,19,7,PT6M13S,https://youtube.com/watch?v=_M3qgbMssqE,I got into Harvard here's how,,"👉1:1 counselling for Free of Cost Expert Guidance click the Link :https://testprep.globalcreed.in/cat/ 

🧠 Want to get into Harvard in 2025? You’re not alone — but here’s how to actually STAND OUT and",637,How to get into Harvard in 2025
YouTube,IOmmUh83XrE,Zety,UCcKwdNMNIEEsh34uugZkt5g,How to Write a High School Resume for College Application,2025-03-28,94,0,0,PT42S,https://youtube.com/watch?v=IOmmUh83XrE,how to build college resume high school,,"Would you like to know how to make a high school resume for college applications? 

Caio Sampaio will show you how. He is a career expert and certified professional resume writer.

MORE INFO ON HIGH S",650,How to Write a High School Resume for College Application
YouTube,EuF_C7zAnSk,Get Into a Top College,UCt5ppaRsM8sF3E1EHnjaR8w,Former Harvard Admissions Officer: The #1 Resume Mistake High Schoolers Make,2026-03-31,89,0,0,PT2M33S,https://youtube.com/watch?v=EuF_C7zAnSk,how to build college resume high school,,"The #1 resume mistake in Harvard admissions (per a former officer)⁣
⁣
Building a ""spike"" is everywhere now — but most students miss the part that actually matters: a genuine personal why.⁣
⁣
Natalie b",34,Former Harvard Admissions Officer: The #1 Resume Mistake High Schoolers Make
YouTube,h772Znz8kKs,Tiya Vlog,UCz68bnwPl8QXygsVPBcjN9w,Strategic Volunteering for College and Scholarships,2025-02-28,78,1,0,PT52S,https://youtube.com/watch?v=h772Znz8kKs,volunteer opportunities for college apps,#Shorts,"Discover how strategic volunteering can enhance college applications and earn scholarships through impactful community service stories and insider tips.

#CollegeApplications #Volunteering #CommunityS",1280,Strategic Volunteering for College and Scholarships
YouTube,K5WKi9cZPCE,Vanguard College Prep,UCrmhDVnqoHlAdAXTh88qTXw,Political volunteering for #collegeadmissions,2024-05-03,77,2,0,PT17S,https://youtube.com/watch?v=K5WKi9cZPCE,volunteer opportunities for college apps,colege|aplication|essay|writing|college,"Subscribe for more videos on test prep, college applications, and essay writing.

For more info on our services, check out https://vanguardcp.com/ 

Find us on: 
Tiktok: https://www.tiktok.com/@vangua",169,Political volunteering for #collegeadmissions
YouTube,jr8zOezwsKo,Digital College Planner,UCHz4gpL8lK3uS8zu5VyTbbg,What colleges look for...#9thGrade #HighSchoolFreshman #HonorsClasses,2026-04-07,74,1,0,PT19S,https://youtube.com/watch?v=jr8zOezwsKo,how to build college resume high school,financial aid|college funding|college aid|college planner|college planning,"Is 9th grade too early to start college planning? Not at all.

Freshman year is the perfect time for students to choose the right honors or advanced courses, try out sports, and explore clubs that hel",24,What colleges look for...#9thGrade #HighSchoolFreshman #HonorsClasses
YouTube,KAQUgm8ETEs,The Medico-Legal Brief,UC3d0pGfyF6hWSzPq27HP7mA,How to build your resume from high school through college. #student #studentlife #students,2026-01-31,66,1,1,PT1M32S,https://youtube.com/watch?v=KAQUgm8ETEs,how to build college resume high school,,"Follow, share, comment, like The Medico-Legal Brief podcast on YouTube and Spotify. New episodes weekly discussing medical legal topics. 

#doctor #lawyer #medicine #law",103,How to build your resume from high school through college. #student #studentlife #students
YouTube,s1MtTz8T08E,Lil City Leaders,UCU1akdjtm6QQNCKtdN4ZdNw,The Easiest Way to Build a Real Resume Before College,2025-11-02,53,0,0,PT41S,https://youtube.com/watch?v=s1MtTz8T08E,how to build college resume high school,LilCity|CollegeAdmissions|CollegeApplications|CollegePrep|CollegeBound,"Start your own Lil City chapter today: https://leaders.lilmedia.org/

Welcome to Lil City Leaders—the channel that shows high school students how to stand out in the college admissions process.

Most ",22,The Easiest Way to Build a Real Resume Before College
YouTube,tnQgW3GvQ2o,The Innovative Learners,UCgq56BBP3olrfWRg7iIuMCA,Resume-Building Workshop for High School &amp; Middle School Students | College App Tips,2024-10-30,36,0,0,PT2M6S,https://youtube.com/watch?v=tnQgW3GvQ2o,how to build college resume high school,Resume Building|College Applications|Writing Workshop|High School Resume Tips|Middle School Writing,"In this video, we talk about how our recent writing workshop went with high school and middle school students! 🎉 The manager shares what made it awesome—like how students showed up every day, super ex",73,Resume-Building Workshop for High School &amp; Middle School Students | College App Tips
YouTube,S64UWJAS4S0,Teenager Guide to Life,UCAqgKh8lDmj-m214kifIIIw,How To Write A Resume As A High School Student? - Teenager Guide to Life,2025-07-15,13,0,0,PT3M20S,https://youtube.com/watch?v=S64UWJAS4S0,how to build college resume high school,Career Advice|Education|Extracurricula|High School Resume|Job Application,"How To Write A Resume As A High School Student? Crafting a resume can be a daunting task, especially for high school students entering the job market for the first time. In this essential video, we’ll",241,How To Write A Resume As A High School Student? - Teenager Guide to Life
